x,y,score,row_id,region,x_min,x_max,y_min,y_max
6300.4673,17472.508,0.09809285573842,40058,Bottom-left,6300,9700,15500,18200
6301.476,18001.883,0.0384284361573593,58202,Bottom-left,6300,9700,15500,18200
6301.757,17910.467,-0.165611267490834,40250,Bottom-left,6300,9700,15500,18200
6307.431,18100.799,0.0452035966197193,58233,Bottom-left,6300,9700,15500,18200
6308.082,16509.42,-0.14309679452476,39430,Bottom-left,6300,9700,15500,18200
6308.188,17203.209,0.158390580178056,39867,Bottom-left,6300,9700,15500,18200
6310.991,17773.197,-0.0145045162377593,40193,Bottom-left,6300,9700,15500,18200
6312.127,17088.416,0.0197247521095316,39765,Bottom-left,6300,9700,15500,18200
6317.3354,17820.17,-0.192022476162575,40219,Bottom-left,6300,9700,15500,18200
6317.349,17363.99,0.162922330227204,39998,Bottom-left,6300,9700,15500,18200
6317.5815,16999.307,0.140125422935327,39702,Bottom-left,6300,9700,15500,18200
6319.013,16287.26,-0.0937381422529821,39319,Bottom-left,6300,9700,15500,18200
6323.7075,17165.705,-0.0270606646226853,39838,Bottom-left,6300,9700,15500,18200
6325.818,16715.318,-0.0791150068115129,39554,Bottom-left,6300,9700,15500,18200
6327.283,17139.17,0.0233435361667911,39813,Bottom-left,6300,9700,15500,18200
6336.268,16623.56,-0.0422956682198498,39495,Bottom-left,6300,9700,15500,18200
6340.299,16214.568,0.051810998852687,39269,Bottom-left,6300,9700,15500,18200
6341.425,17380.545,0.120196384151879,40013,Bottom-left,6300,9700,15500,18200
6342.087,16084.0205,0.0144051125931352,39188,Bottom-left,6300,9700,15500,18200
6342.2017,17723.174,0.0730588257239063,40168,Bottom-left,6300,9700,15500,18200
6343.0933,17238.729,0.201681013040915,39901,Bottom-left,6300,9700,15500,18200
6344.319,16930.475,-0.00581855734864566,39665,Bottom-left,6300,9700,15500,18200
6346.668,17284.807,0.159156561474926,39928,Bottom-left,6300,9700,15500,18200
6347.5435,17976.85,-0.180332269045575,40275,Bottom-left,6300,9700,15500,18200
6347.635,17421.219,0.096591654523115,40030,Bottom-left,6300,9700,15500,18200
6349.4185,17056.203,0.0152393760066693,39738,Bottom-left,6300,9700,15500,18200
6351.203,17319.682,-0.0496595985728801,39964,Bottom-left,6300,9700,15500,18200
6351.397,17184.588,0.0917177234214253,39839,Bottom-left,6300,9700,15500,18200
6352.9795,17863.617,-0.095902995422797,40234,Bottom-left,6300,9700,15500,18200
6353.1396,17103.496,0.185710593495353,39781,Bottom-left,6300,9700,15500,18200
6353.3535,16018.924,0.0197479539605005,39148,Bottom-left,6300,9700,15500,18200
6355.8843,15633.109,0.0231019747070092,38919,Bottom-left,6300,9700,15500,18200
6356.8174,18128.428,-0.298533252117465,58245,Bottom-left,6300,9700,15500,18200
6358.533,16812.229,-0.146993530230427,39603,Bottom-left,6300,9700,15500,18200
6362.618,15754.873,0.145839414308971,38991,Bottom-left,6300,9700,15500,18200
6369.9844,15940.467,0.0250819062996076,39113,Bottom-left,6300,9700,15500,18200
6372.3657,17028.373,0.110123935797995,39717,Bottom-left,6300,9700,15500,18200
6372.732,15586.445,-2.54286447853295e-05,38887,Bottom-left,6300,9700,15500,18200
6372.7373,17460.158,0.0436264617561138,40059,Bottom-left,6300,9700,15500,18200
6378.422,18067.72,-0.0175353106755001,58225,Bottom-left,6300,9700,15500,18200
6378.445,16581.916,-0.0686258454831301,39477,Bottom-left,6300,9700,15500,18200
6378.9263,15795.324,0.0498806501858289,39023,Bottom-left,6300,9700,15500,18200
6379.75,15880.441,-0.18778105148212,39067,Bottom-left,6300,9700,15500,18200
6379.97,16850.473,-0.125344998532278,39625,Bottom-left,6300,9700,15500,18200
6382.515,16943.31,0.11940478532254,39670,Bottom-left,6300,9700,15500,18200
6384.145,17236.734,0.0694761260644193,39902,Bottom-left,6300,9700,15500,18200
6384.9463,17881.994,-0.0977183022691994,40240,Bottom-left,6300,9700,15500,18200
6389.8486,17648.459,0.0775754065371614,40136,Bottom-left,6300,9700,15500,18200
6390.349,16431.688,-0.0049791622905741,39384,Bottom-left,6300,9700,15500,18200
6390.7705,17161.328,0.0169905334398566,39828,Bottom-left,6300,9700,15500,18200
6394.806,16539.516,-0.0415867733215311,39453,Bottom-left,6300,9700,15500,18200
6395.3276,17057.678,0.00241418476115516,39739,Bottom-left,6300,9700,15500,18200
6395.9736,17116.082,-0.0355241038434272,39799,Bottom-left,6300,9700,15500,18200
6400.2896,15755.672,0.203096895492297,38992,Bottom-left,6300,9700,15500,18200
6401.5566,15951.484,0.0279336992127099,39103,Bottom-left,6300,9700,15500,18200
6402.4326,18007.566,-0.106753080109969,58203,Bottom-left,6300,9700,15500,18200
6402.9834,17806.531,-0.0865290845340531,40211,Bottom-left,6300,9700,15500,18200
6403.3696,15670.383,0.0120596056330357,38945,Bottom-left,6300,9700,15500,18200
6408.2036,16647.168,-0.105618923020295,39507,Bottom-left,6300,9700,15500,18200
6409.2,18121.318,-0.0516151379696069,58242,Bottom-left,6300,9700,15500,18200
6409.406,16363.331,0.121595322690816,39360,Bottom-left,6300,9700,15500,18200
6410.862,17774.297,-0.0950370541548711,40197,Bottom-left,6300,9700,15500,18200
6412.5415,17138.54,0.0468513473020464,39814,Bottom-left,6300,9700,15500,18200
6415.5815,16719.836,-0.0948957412287377,39548,Bottom-left,6300,9700,15500,18200
6415.795,16206.388,-0.0283595765245742,39270,Bottom-left,6300,9700,15500,18200
6415.868,17245.576,0.284212620671506,39897,Bottom-left,6300,9700,15500,18200
6416.044,17672.82,-0.0749489075189588,40145,Bottom-left,6300,9700,15500,18200
6416.185,15699.584,0.125971199205172,38960,Bottom-left,6300,9700,15500,18200
6417.3823,17453.197,0.0225677048849832,40049,Bottom-left,6300,9700,15500,18200
6417.5073,17501.193,0.112755359647792,40086,Bottom-left,6300,9700,15500,18200
6417.6426,16118.951,-0.123877046629349,39217,Bottom-left,6300,9700,15500,18200
6418.0127,16239.848,-0.0248958114528705,39295,Bottom-left,6300,9700,15500,18200
6418.2466,15763.49,0.0864817039812551,39002,Bottom-left,6300,9700,15500,18200
6422.6626,17585.303,-0.0565026677321671,40121,Bottom-left,6300,9700,15500,18200
6423.3804,15856.925,-0.0972019073246858,39060,Bottom-left,6300,9700,15500,18200
6425.314,15503.279,-0.0158734011064775,38838,Bottom-left,6300,9700,15500,18200
6426.081,17707.418,-0.011693312841276,40166,Bottom-left,6300,9700,15500,18200
6426.6953,15997.29,0.13728865292723,39141,Bottom-left,6300,9700,15500,18200
6430.944,17337.05,0.145610015869157,39976,Bottom-left,6300,9700,15500,18200
6431.6094,16267.314,-0.0703577280189819,39312,Bottom-left,6300,9700,15500,18200
6434.658,17204.705,0.116108571339406,39868,Bottom-left,6300,9700,15500,18200
6436.4136,17028.29,0.0146323273678295,39720,Bottom-left,6300,9700,15500,18200
6437.268,18020.803,-0.176435533339908,58204,Bottom-left,6300,9700,15500,18200
6441.273,15541.785,0.0148049331224148,38857,Bottom-left,6300,9700,15500,18200
6444.5894,15616.41,0.138701933547672,38907,Bottom-left,6300,9700,15500,18200
6446.1387,16324.549,-0.0534718732944263,39344,Bottom-left,6300,9700,15500,18200
6447.184,17444.227,0.0672492715592555,40054,Bottom-left,6300,9700,15500,18200
6450.4077,17309.297,-0.0715770095748763,39947,Bottom-left,6300,9700,15500,18200
6451.9395,17552.656,-0.0119066924339815,40111,Bottom-left,6300,9700,15500,18200
6452.719,15782.207,0.0682350020780952,39012,Bottom-left,6300,9700,15500,18200
6454.922,16459.393,-0.0547707851963151,39403,Bottom-left,6300,9700,15500,18200
6455.063,18135.799,-0.00800007056400171,58254,Bottom-left,6300,9700,15500,18200
6455.8896,16414.777,-0.0611241231194833,39372,Bottom-left,6300,9700,15500,18200
6456.147,17475.043,0.0269769418109687,40063,Bottom-left,6300,9700,15500,18200
6457.444,17241.352,0.0657497602294091,39904,Bottom-left,6300,9700,15500,18200
6461.835,17499.18,-0.0374519598377966,40087,Bottom-left,6300,9700,15500,18200
6465.057,17264.178,0.0306797296506577,39919,Bottom-left,6300,9700,15500,18200
6466.257,16644.104,0.0980792285235618,39508,Bottom-left,6300,9700,15500,18200
6466.4126,16088.34,-0.0937381422529821,39198,Bottom-left,6300,9700,15500,18200
6468.623,17683.252,-0.0587384934945676,40146,Bottom-left,6300,9700,15500,18200
6469.1245,17761.871,0.00589666193361201,40188,Bottom-left,6300,9700,15500,18200
6470.373,16508.594,0.0237513382798141,39434,Bottom-left,6300,9700,15500,18200
6471.135,18021.496,-0.0156887163136758,58210,Bottom-left,6300,9700,15500,18200
6473.97,16008.319,0.0136746643593374,39144,Bottom-left,6300,9700,15500,18200
6474.5767,16243.027,0.0128410640335884,39296,Bottom-left,6300,9700,15500,18200
6477.376,15736.204,0.11799064379455,38970,Bottom-left,6300,9700,15500,18200
6477.928,17375.178,0.115898306373553,40004,Bottom-left,6300,9700,15500,18200
6477.9775,17228.342,0.0110966239327986,39886,Bottom-left,6300,9700,15500,18200
6479.1733,18113.596,-0.0132562522429826,58243,Bottom-left,6300,9700,15500,18200
6481.1523,16182.302,-0.148292442132316,39258,Bottom-left,6300,9700,15500,18200
6483.4194,17149.014,-0.00627807419246297,39820,Bottom-left,6300,9700,15500,18200
6483.551,17050.902,-0.0448124606151669,39740,Bottom-left,6300,9700,15500,18200
6484.809,16310.998,-0.0145045162377593,39336,Bottom-left,6300,9700,15500,18200
6485.9434,17297.457,-0.0603994034378337,39933,Bottom-left,6300,9700,15500,18200
6490.842,17788.068,-0.101098643030352,40203,Bottom-left,6300,9700,15500,18200
6491.8076,16744.264,-0.119283409656797,39560,Bottom-left,6300,9700,15500,18200
6492.203,17487.123,0.0842674571728359,40078,Bottom-left,6300,9700,15500,18200
6496.305,15862.027,-0.0876765533775005,39061,Bottom-left,6300,9700,15500,18200
6497.519,16657.502,0.256619188640898,39515,Bottom-left,6300,9700,15500,18200
6499.238,17100.594,0.0627590583556715,39782,Bottom-left,6300,9700,15500,18200
6500.7847,17395.477,0.0350607421652936,40016,Bottom-left,6300,9700,15500,18200
6501.214,16157.253,-0.0739539006960541,39244,Bottom-left,6300,9700,15500,18200
6502.7935,17363.701,-0.0261947233547594,39999,Bottom-left,6300,9700,15500,18200
6503.687,15724.195,0.0818847803812203,38975,Bottom-left,6300,9700,15500,18200
6504.5522,16050.375,-0.0103251894717211,39169,Bottom-left,6300,9700,15500,18200
6504.8955,15539.019,-0.0599664328038708,38869,Bottom-left,6300,9700,15500,18200
6505.6367,17449.418,0.02139387766682,40050,Bottom-left,6300,9700,15500,18200
6506.0225,17643.158,0.087763196407402,40137,Bottom-left,6300,9700,15500,18200
6509.7725,17164.414,0.1278846740337,39832,Bottom-left,6300,9700,15500,18200
6511.1807,17264.844,-0.023762422397551,39920,Bottom-left,6300,9700,15500,18200
6511.965,17336.832,0.0865021245819096,39977,Bottom-left,6300,9700,15500,18200
6512.8203,18050.572,-0.121561698650299,58216,Bottom-left,6300,9700,15500,18200
6514.178,17303.086,0.184941804063508,39948,Bottom-left,6300,9700,15500,18200
6514.937,16562.111,-0.0790171406982411,39463,Bottom-left,6300,9700,15500,18200
6515.0596,15833.803,-0.0378001142518891,39041,Bottom-left,6300,9700,15500,18200
6515.501,16001.649,-0.0794501113322042,39142,Bottom-left,6300,9700,15500,18200
6515.817,17416.299,0.109168907983542,40031,Bottom-left,6300,9700,15500,18200
6516.3247,17058.115,-0.0478432550529077,39743,Bottom-left,6300,9700,15500,18200
6517.56,15689.844,0.18198802825878,38954,Bottom-left,6300,9700,15500,18200
6517.603,15790.198,-0.068596643254259,39017,Bottom-left,6300,9700,15500,18200
6517.6304,16456.174,-0.0565026677321671,39404,Bottom-left,6300,9700,15500,18200
6518.0244,17189.287,0.105392309080265,39863,Bottom-left,6300,9700,15500,18200
6519.471,17139.84,0.250928401308018,39805,Bottom-left,6300,9700,15500,18200
6525.8594,16508.162,0.00448620254590032,39440,Bottom-left,6300,9700,15500,18200
6530.16,16261.195,-0.0859446708416486,39303,Bottom-left,6300,9700,15500,18200
6532.9233,16326.515,-0.141364911988908,39338,Bottom-left,6300,9700,15500,18200
6533.356,18141.955,-0.00329909558998368,58255,Bottom-left,6300,9700,15500,18200
6535.9404,17032.213,-0.000216485316981529,39727,Bottom-left,6300,9700,15500,18200
6536.2554,15958.23,0.0479285644503978,39120,Bottom-left,6300,9700,15500,18200
6538.409,17714.55,-0.231422803853205,40169,Bottom-left,6300,9700,15500,18200
6541.8936,15676.896,0.0817292534395383,38937,Bottom-left,6300,9700,15500,18200
6542.776,17199.572,0.126660584628403,39869,Bottom-left,6300,9700,15500,18200
6543.003,17061.805,0.217926625755884,39741,Bottom-left,6300,9700,15500,18200
6545.502,16797.027,-0.051885794491005,39596,Bottom-left,6300,9700,15500,18200
6547.457,15723.482,-0.0625642566076485,38968,Bottom-left,6300,9700,15500,18200
6547.986,17793.934,-0.023379726477399,40204,Bottom-left,6300,9700,15500,18200
6550.0396,16128.099,0.0777906698247783,39222,Bottom-left,6300,9700,15500,18200
6550.2656,16883.846,-0.0868106121095747,39641,Bottom-left,6300,9700,15500,18200
6550.545,17370.127,0.0832831524574116,40000,Bottom-left,6300,9700,15500,18200
6551.586,16755.186,-0.0508740494906485,39571,Bottom-left,6300,9700,15500,18200
6553.0493,17566.814,0.0199023022817103,40116,Bottom-left,6300,9700,15500,18200
6553.7153,15881.017,0.0899787285458968,39073,Bottom-left,6300,9700,15500,18200
6553.863,16440.541,-0.0396168130076114,39398,Bottom-left,6300,9700,15500,18200
6554.452,17099.129,-0.0175353106755001,39774,Bottom-left,6300,9700,15500,18200
6558.062,16229.372,-0.120597022929837,39281,Bottom-left,6300,9700,15500,18200
6558.415,16159.217,0.0856624904823084,39245,Bottom-left,6300,9700,15500,18200
6563.3965,17421.736,-0.00484959334183121,40026,Bottom-left,6300,9700,15500,18200
6564.8896,17157.713,0.159967173809242,39829,Bottom-left,6300,9700,15500,18200
6565.724,17008.28,0.128915262809162,39705,Bottom-left,6300,9700,15500,18200
6568.5483,17463.902,-0.0376024506481891,40071,Bottom-left,6300,9700,15500,18200
6569.9424,17321.105,0.0836885716710088,39965,Bottom-left,6300,9700,15500,18200
6571.5435,15690.459,0.138297383613296,38955,Bottom-left,6300,9700,15500,18200
6571.9004,16387.535,0.0213597998589767,39369,Bottom-left,6300,9700,15500,18200
6575.497,16628.441,0.0566936967627162,39498,Bottom-left,6300,9700,15500,18200
6576.7026,15814.977,-0.0269565718376277,39034,Bottom-left,6300,9700,15500,18200
6578.4595,16483.967,-0.0703577280189819,39420,Bottom-left,6300,9700,15500,18200
6579.385,18084.209,-0.143810579405679,58222,Bottom-left,6300,9700,15500,18200
6581.4683,16441.943,-0.0339881947660929,39399,Bottom-left,6300,9700,15500,18200
6581.983,17229.307,0.121285454068969,39893,Bottom-left,6300,9700,15500,18200
6582.914,17370.422,0.0543755657375016,40005,Bottom-left,6300,9700,15500,18200
6584.191,17077.713,0.0754960818706494,39755,Bottom-left,6300,9700,15500,18200
6585.0312,15631.317,0.0196563002261083,38920,Bottom-left,6300,9700,15500,18200
6585.7,16281.634,0.204992260848053,39304,Bottom-left,6300,9700,15500,18200
6587.404,16823.188,0.0279266058906112,39613,Bottom-left,6300,9700,15500,18200
6589.2715,15590.019,0.132034362157819,38898,Bottom-left,6300,9700,15500,18200
6589.349,17284.834,0.129186982637377,39929,Bottom-left,6300,9700,15500,18200
6591.1333,16137.192,-0.0764193168944634,39231,Bottom-left,6300,9700,15500,18200
6591.5996,16355.954,-0.156518884177612,39353,Bottom-left,6300,9700,15500,18200
6594.085,16668.098,-0.0166720678613707,39523,Bottom-left,6300,9700,15500,18200
6597.6787,15553.115,0.172671687684962,38879,Bottom-left,6300,9700,15500,18200
6598.1167,15765.321,-0.00976754258260575,38997,Bottom-left,6300,9700,15500,18200
6598.6694,16705.87,0.029558709729797,39549,Bottom-left,6300,9700,15500,18200
6599.1353,17184.484,0.0678591233301569,39859,Bottom-left,6300,9700,15500,18200
6599.2676,17098.688,0.0629800867381808,39775,Bottom-left,6300,9700,15500,18200
6602.9434,16893.932,0.00137128199205869,39647,Bottom-left,6300,9700,15500,18200
6604.145,18142.826,0.0145180421126646,58259,Bottom-left,6300,9700,15500,18200
6606.7817,16104.23,-0.0417816661774261,39204,Bottom-left,6300,9700,15500,18200
6610.8945,15824.963,0.0526160130093753,39042,Bottom-left,6300,9700,15500,18200
6612.4844,17304.162,0.15414171383918,39949,Bottom-left,6300,9700,15500,18200
6613.9565,15624.444,0.0498028002625115,38917,Bottom-left,6300,9700,15500,18200
6615.6367,15793.833,0.106158391291912,39018,Bottom-left,6300,9700,15500,18200
6615.8735,17023.992,-0.019700163845315,39718,Bottom-left,6300,9700,15500,18200
6617.9517,17671.275,0.0358550695155297,40154,Bottom-left,6300,9700,15500,18200
6619.5005,17724.979,-0.116252615219056,40171,Bottom-left,6300,9700,15500,18200
6619.8037,17074.512,0.120355356036901,39756,Bottom-left,6300,9700,15500,18200
6620.024,18175.473,-0.0803970396661271,58269,Bottom-left,6300,9700,15500,18200
6620.4453,16140.706,0.00791462202249184,39218,Bottom-left,6300,9700,15500,18200
6620.6826,15523.825,0.209596493950933,38858,Bottom-left,6300,9700,15500,18200
6620.767,17433.352,-0.0525336911258663,40045,Bottom-left,6300,9700,15500,18200
6621.485,16927.398,0.000755785762129595,39666,Bottom-left,6300,9700,15500,18200
6621.5127,17219.844,0.214023009586815,39887,Bottom-left,6300,9700,15500,18200
6622.944,16973.877,0.0686045562236873,39688,Bottom-left,6300,9700,15500,18200
6623.516,16617.986,-0.13573629374739,39496,Bottom-left,6300,9700,15500,18200
6624.5415,16680.156,-0.00974183926416668,39527,Bottom-left,6300,9700,15500,18200
6627.3853,16490.611,0.124868272717425,39426,Bottom-left,6300,9700,15500,18200
6629.9043,17355.514,0.0580279454566137,39986,Bottom-left,6300,9700,15500,18200
6631.66,17588.412,-0.0162363987736112,40122,Bottom-left,6300,9700,15500,18200
6632.14,16070.724,0.0974791965036402,39189,Bottom-left,6300,9700,15500,18200
6632.5757,17104.676,0.135697349588483,39783,Bottom-left,6300,9700,15500,18200
6635.1895,17174.973,0.0420201025041307,39845,Bottom-left,6300,9700,15500,18200
6636.764,16575.232,-0.0377061962498678,39471,Bottom-left,6300,9700,15500,18200
6638.3076,17798.11,-0.128580702850404,40212,Bottom-left,6300,9700,15500,18200
6639.646,15537.364,0.300690732618809,38870,Bottom-left,6300,9700,15500,18200
6640.517,17499.033,-0.0315110161475436,40083,Bottom-left,6300,9700,15500,18200
6641.8813,17558.87,0.0326775900942834,40115,Bottom-left,6300,9700,15500,18200
6643.3604,15763.143,0.165550064286857,39003,Bottom-left,6300,9700,15500,18200
6643.816,16818.463,-0.0339881947660929,39610,Bottom-left,6300,9700,15500,18200
6646.2207,17779.672,0.00455578014109017,40201,Bottom-left,6300,9700,15500,18200
6648.1504,15728.497,0.0440497976340043,38976,Bottom-left,6300,9700,15500,18200
6650.5566,16661.168,-0.10369646683413,39521,Bottom-left,6300,9700,15500,18200
6652.791,17076.488,0.238350698620964,39760,Bottom-left,6300,9700,15500,18200
6653.1323,17265.342,-0.0872435827435376,39921,Bottom-left,6300,9700,15500,18200
6654.8696,16700.168,-0.0621312859736856,39544,Bottom-left,6300,9700,15500,18200
6655.271,16894.953,0.0942586870798078,39653,Bottom-left,6300,9700,15500,18200
6656.036,18163.152,0.00198557377495513,58272,Bottom-left,6300,9700,15500,18200
6657.9194,16846.234,0.018401251943426,39626,Bottom-left,6300,9700,15500,18200
6659.0806,16283.501,0.126410758877043,39316,Bottom-left,6300,9700,15500,18200
6659.668,17618.61,-0.0508740494906485,40132,Bottom-left,6300,9700,15500,18200
6663.785,17038.982,0.000725634792314481,39731,Bottom-left,6300,9700,15500,18200
6664.6104,17243.379,0.154678386194219,39905,Bottom-left,6300,9700,15500,18200
6666.0312,16553.496,-0.145261647694575,39454,Bottom-left,6300,9700,15500,18200
6669.564,16208.806,-0.0707906986529449,39275,Bottom-left,6300,9700,15500,18200
6669.574,17409.818,-0.14309679452476,40023,Bottom-left,6300,9700,15500,18200
6670.509,17585.67,0.0304671699182011,40123,Bottom-left,6300,9700,15500,18200
6673.6313,15749.847,0.149629773312054,38993,Bottom-left,6300,9700,15500,18200
6675.566,16873.914,-0.0330732341198028,39634,Bottom-left,6300,9700,15500,18200
6676.257,16170.619,-0.0603994034378337,39257,Bottom-left,6300,9700,15500,18200
6676.782,15563.714,0.177298447917746,38884,Bottom-left,6300,9700,15500,18200
6677.809,16436.213,-0.0227005566062977,39393,Bottom-left,6300,9700,15500,18200
6677.831,17521.08,-0.0526059320265003,40090,Bottom-left,6300,9700,15500,18200
6677.9834,17149.361,-0.0391838423736484,39821,Bottom-left,6300,9700,15500,18200
6679.425,17678.428,-0.158683737347427,40151,Bottom-left,6300,9700,15500,18200
6682.5967,16093.326,0.277945204868584,39205,Bottom-left,6300,9700,15500,18200
6682.827,17748.889,-0.0512137382116952,40182,Bottom-left,6300,9700,15500,18200
6684.1533,17797.518,-0.166884536675481,40208,Bottom-left,6300,9700,15500,18200
6687.0405,17485.182,-0.0153704575056852,40079,Bottom-left,6300,9700,15500,18200
6688.789,16728.398,0.0331615608558731,39557,Bottom-left,6300,9700,15500,18200
6691.588,17118.86,-0.0720896105548337,39800,Bottom-left,6300,9700,15500,18200
6694.477,16661.918,-0.171363799850046,39509,Bottom-left,6300,9700,15500,18200
6695.131,15689.036,0.123832342334237,38959,Bottom-left,6300,9700,15500,18200
6695.2915,17080.258,-0.0474102844189448,39766,Bottom-left,6300,9700,15500,18200
6695.425,17298.295,-0.0253702028395312,39934,Bottom-left,6300,9700,15500,18200
6697.9126,17449.047,-0.0786836126015939,40051,Bottom-left,6300,9700,15500,18200
6698,18184.316,0.06363933869878,58286,Bottom-left,6300,9700,15500,18200
6701.041,16769.02,-0.0204821668279292,39578,Bottom-left,6300,9700,15500,18200
6704.2007,16467.121,-0.136602235015316,39414,Bottom-left,6300,9700,15500,18200
6705.9087,16287.929,-0.0639584659345948,39320,Bottom-left,6300,9700,15500,18200
6706.2524,16970.078,-0.12404608663039,39694,Bottom-left,6300,9700,15500,18200
6706.2876,15650.897,0.249907934550026,38932,Bottom-left,6300,9700,15500,18200
6706.8228,15547.19,-0.026043888808697,38871,Bottom-left,6300,9700,15500,18200
6712.2354,16081.979,-0.0253287820868334,39190,Bottom-left,6300,9700,15500,18200
6714.4863,16911.78,-0.0413486955434634,39656,Bottom-left,6300,9700,15500,18200
6717.512,15730.507,-0.00490742558573667,38977,Bottom-left,6300,9700,15500,18200
6719.2446,16528.236,-0.132272528675686,39446,Bottom-left,6300,9700,15500,18200
6722.018,16165.476,0.0497587927344649,39250,Bottom-left,6300,9700,15500,18200
6722.6,17220.818,0.121509934046311,39882,Bottom-left,6300,9700,15500,18200
6722.64,15505.134,0.117515358376259,38844,Bottom-left,6300,9700,15500,18200
6723.568,15806.712,0.151220486107679,39030,Bottom-left,6300,9700,15500,18200
6724.465,15631.944,0.0901072913974862,38924,Bottom-left,6300,9700,15500,18200
6726.496,17438.611,0.0688064905218922,40041,Bottom-left,6300,9700,15500,18200
6727.9395,17666.184,-0.0305244296943892,40147,Bottom-left,6300,9700,15500,18200
6730.9536,17104.4,0.173025839470658,39784,Bottom-left,6300,9700,15500,18200
6733.3423,17690.182,0.0338362764032039,40158,Bottom-left,6300,9700,15500,18200
6733.5835,17533.559,-0.0660280216793522,40100,Bottom-left,6300,9700,15500,18200
6734.518,15705.045,0.0812292700926609,38961,Bottom-left,6300,9700,15500,18200
6735.8,18089.273,-0.12823551789531,58231,Bottom-left,6300,9700,15500,18200
6736.454,15661.141,-0.0422146368113892,38939,Bottom-left,6300,9700,15500,18200
6736.7617,16852.705,-0.0387508717396855,39629,Bottom-left,6300,9700,15500,18200
6738.433,17317.348,-0.0498802601192447,39961,Bottom-left,6300,9700,15500,18200
6739.3306,16823.16,-0.00745486778614274,39611,Bottom-left,6300,9700,15500,18200
6740.415,17396.78,0.0321909255349668,40017,Bottom-left,6300,9700,15500,18200
6741.3213,15759.404,0.192170219335724,38994,Bottom-left,6300,9700,15500,18200
6741.746,17151.371,-0.0331222534981669,39824,Bottom-left,6300,9700,15500,18200
6743.1104,17342.291,-0.0349656808621,39980,Bottom-left,6300,9700,15500,18200
6743.814,16105.737,-0.056069697098204,39210,Bottom-left,6300,9700,15500,18200
6747.247,15514.89,0.138318119523207,38851,Bottom-left,6300,9700,15500,18200
6747.674,17205.549,-0.158683737347427,39860,Bottom-left,6300,9700,15500,18200
6752.05,15638.096,0.207131698484379,38925,Bottom-left,6300,9700,15500,18200
6753.2886,16951.773,-0.135303323113427,39679,Bottom-left,6300,9700,15500,18200
6754.4507,18165.594,-0.122754783531414,58270,Bottom-left,6300,9700,15500,18200
6757.776,16291.762,-0.0257617527207965,39326,Bottom-left,6300,9700,15500,18200
6759.6406,15546.992,0.158834257703184,38877,Bottom-left,6300,9700,15500,18200
6761.685,17103.557,0.00887589799624086,39792,Bottom-left,6300,9700,15500,18200
6765.7505,16919.678,-0.0187918938831268,39663,Bottom-left,6300,9700,15500,18200
6772.2554,15662.035,-0.0201331344792779,38940,Bottom-left,6300,9700,15500,18200
6775.4424,16194.433,0.0382319365580516,39259,Bottom-left,6300,9700,15500,18200
6775.6294,17728.387,-0.0634081048785988,40174,Bottom-left,6300,9700,15500,18200
6775.675,16880.662,-0.064122497657005,39643,Bottom-left,6300,9700,15500,18200
6778.253,16243.164,-0.000787857647211423,39285,Bottom-left,6300,9700,15500,18200
6778.578,16150.669,0.0877676214366487,39232,Bottom-left,6300,9700,15500,18200
6779.1665,17023.395,-0.0993667604945007,39721,Bottom-left,6300,9700,15500,18200
6779.785,15610.36,0.0088171172177501,38908,Bottom-left,6300,9700,15500,18200
6780.1436,15741.307,0.229820820017336,38984,Bottom-left,6300,9700,15500,18200
6780.1587,17049.916,-0.0698459528559021,39744,Bottom-left,6300,9700,15500,18200
6780.6562,17302.502,0.0190666505173217,39940,Bottom-left,6300,9700,15500,18200
6781.6914,16761.014,0.0596581418237282,39576,Bottom-left,6300,9700,15500,18200
6783.899,16094.022,0.0427648512573631,39200,Bottom-left,6300,9700,15500,18200
6784.6,16294.623,-0.0920192913370053,39321,Bottom-left,6300,9700,15500,18200
6787.2812,15517.934,0.0986186374724739,38852,Bottom-left,6300,9700,15500,18200
6789.447,17567.258,0.107163191754987,40118,Bottom-left,6300,9700,15500,18200
6790.051,17391.727,0.0574350673952152,40018,Bottom-left,6300,9700,15500,18200
6792.8486,16388.117,-0.0463547776941073,39363,Bottom-left,6300,9700,15500,18200
6795.217,15672.056,0.211469247574499,38948,Bottom-left,6300,9700,15500,18200
6796.2754,17166.281,-0.058234550268019,39840,Bottom-left,6300,9700,15500,18200
6796.476,17192.057,0.02110080249022,39870,Bottom-left,6300,9700,15500,18200
6797.9727,16141.25,0.0420510425115169,39235,Bottom-left,6300,9700,15500,18200
6798.1553,15804.768,0.177070970913351,39024,Bottom-left,6300,9700,15500,18200
6804.337,17774.836,-0.070666634812359,40200,Bottom-left,6300,9700,15500,18200
6806.2227,15611.968,0.0206165268016856,38909,Bottom-left,6300,9700,15500,18200
6806.7534,18071.678,-0.123923148428328,58221,Bottom-left,6300,9700,15500,18200
6808.0103,16740.033,-0.0370189892038336,39566,Bottom-left,6300,9700,15500,18200
6808.3184,16174.116,0.0757593931266886,39254,Bottom-left,6300,9700,15500,18200
6812.8716,17359.256,-0.0147364541022314,39987,Bottom-left,6300,9700,15500,18200
6817.3413,16104.433,0.0717930815160897,39211,Bottom-left,6300,9700,15500,18200
6820.2534,16826.09,-0.0228183871526596,39614,Bottom-left,6300,9700,15500,18200
